Tweet;Provider;Label1;Label2;Label3;Label
Aku dlu sering bgt plsa abis, bru ngisi tbtbt udh 300, udh 0 rupiah. Komplain k cs blgnya gada penarikan. Smpe kzl. Trs ak berhenti langganan semua konten. Klo ga salah di *123# klo ga *185# klo engga ke galery indosat ca wkwkw. Ibuku aja smpe ganti krtu wkw;IM3Ooredoo;-1;-1;-1;-1
Sudah sy restart dan masih tetap bermasalah. Sy d jalan industri desa sidokepung, kecamatan buduran, kota sidoarjo. Mohon d cek.;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Min, saya mengalami kendala isi voucher data im3 085657051690 dari tadi peket nya tidak bisa masuk. Terimakasih;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo min handphone 4g biasa bisa dapat sinyal 4g+ . karna di hp saya dapatnya cuma 1 bar. saya pake j2 samsung.;IM3Ooredoo;1;0;0;0
Sinyal 4G d dearah buduran sidoarjo sering hilang. Jd koneksi internet sering putus. Apakah ada gangguan? Hal ini sama dengan yg d alami teman saya.;IM3Ooredoo;-1;0;-1;-1
apps IM3 di iphone 6s+tidak jalan sudah complain via dm, datang ke galerry indosat di ambassador solusinya ganti hp android saja sangat solutif sekali !;IM3Ooredoo;-1;1;-1;-1
ada yg aneh dengan cek kuota,masa baru beli di cek status malah 0.0MB di *185# malah anda tdk berlangganan di DM gk peduli aneh sekali;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Hei im3, untuk kesekian kali saya kehilangan pulsa tanpa sebab tanpa alasan juga kaya dia aja ngilang gitu aja sebel njing.;IM3Ooredoo;-1;-1;-1;-1
itu kenapa ya suka motong2 pulsa? Baru kemarin di cek pulsa masih 7500 , lalu perpanjang paket 1GB 2500 harusnya kan sisa 5000 , setelah di cek malah sisa lah 600 rupiah , gimana sih ini ? Kalau kayak gini kan saya sbg cust yg rugi;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Dari kemarin jaringan indosat bermasalah;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo saya mau aktifin paket kenapa gagal terus ya dr kmrn?;IM3Ooredoo;-1;-1;-1;-1
lihatlah, sering saya isi pulsa mubadzir sicuri oleh sms gak penting kayak gini. Apa anda kira saya ikuti sms itu? Tidak. Bahkan menggunakan kartu indosat saya pun tdk pernah. Tp sekali isi pulsa pasti ada aja sms macam gini.;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo sinyal lte tp lemot bgt, tulung\ud83d\ude2d;IM3Ooredoo;-1;-1;-1;-1
@vickylaurentina @IM3Ooredoo Di beberapa titik tetap bagus. Di rumah ga masalah sih, tetap lancar;IM3Ooredoo;1;1;1;1
@IM3Ooredoo ini jaringan LTE nya kok buruk yaaa\nSuka ngilang\u00b2 sndr.. mana 3G nya jg gak ada lagi \ud83d\ude24\ud83d\ude24\ud83d\ude24\nLokasi : Gresik-Surabaya Barat;IM3Ooredoo;-1;-1;-1;-1
Hallo! Mau nanya, jaringan GPRS im3 lg trouble kah? Dari tadi abis maghrib sampe sekarang masih down mulu padahal keterangannya 4G ? Mohon respondnya, makasih.;IM3Ooredoo;-1;0;0;0
@IM3Ooredoo selamat malam admin, saya tadi siang ngisi ulang kouta dan masuk tapi kok jaringannya tidak konek yak ada apa dengan indosat ?;IM3Ooredoo;-1;0;-1;-1
@IM3Ooredoo kok pulsa saya hilang terus..pandahal gak pernah d pakai...mohon di tindak lanjuti...\ud83d\ude4f\ud83c\udffc\ud83d\ude4f\ud83c\udffc\ud83d\ude4f\ud83c\udffc;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Yg pasti tambah lemot sinyalnya...;IM3Ooredoo;-1;-1;-1;-1
Ealah bos bos kok tego men pulsa kok sedot maneh @IndosatCare, @IM3Ooredoo orderan sepi, tembakan meleset terus, duit pas pasan. Kok yo tego leh leh, wes rausah ngakon dm aku wes waleh;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo hello min jaringan saya kenapa naik turun ya dan tidak terhubung ? sedangkan yg menggunakan im3 di rumah saya bisa;IM3Ooredoo;-1;-1;-1;-1
Dear @IM3Ooredoo kenapa setiap kuota 4G habis selalu lemot? pdhal kuota utama masih utuh?;IM3Ooredoo;-1;-1;-1;-1
@indosatcare sejak tgl 22/01/19 hingga hari ini jaringan @IM3Ooredoo di Sinjai Barat, Kab. Sinjai hilang. Mohon segera dipulihkan. Trm kasih;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo mau bangkrut apa gimana siih ini dari kemarin sinyal gak pernah stabil! Percuma kuota banyak gabisa buat apa\u00b2! Hffft;IM3Ooredoo;-1;-1;-1;-1
Dear admin, kenapa sinyal internetnya suka ilang ilangan sih. Cukup doi aja yg ilang ilangan, sinyal internetnya jgn ikutan dong :(;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo jaringan 4g nya ngadat mulu ... Hadeeehh;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Im3 operator raja pemangkas pulsa;IM3Ooredoo;-1;-1;-1;-1
ini cuma 35rb aja harganya murah kan, di tempat gue INDOSAT gak lelet tuh;IM3Ooredoo;-1;1;1;1
Saya sudah dua kali ini masa beli paketan yang 65 gb terus baru seminggu pake.paling parah yang pertama. Pas cek tau tau anda tidak terdaftar dipaket manapun.. Kan parah.;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Percuma lah sinyalnya ilang2an;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Bodo amat, kuota banyak sinyal jelek sama aja boong;IM3Ooredoo;-1;-1;-1;-1
Tolong di cek nomor saya 085655160603 sudah UNREG paket masih aja nyolong pulsa;IM3Ooredoo;-1;-1;-1;-1
Masih blm puas klw unlimited di batasi mah padahal dari jaman baru punya hp setia sama indosat . Jaringan nya ok 4G lancar banget.;IM3Ooredoo;1;1;1;1
@IM3Ooredoo Padahal udah restart berkali2, jaringan udah on off tetap aja ketika VPN nyala koneksi nya parah;IM3Ooredoo;-1;-1;-1;-1
Dapat promo gratis paket 2GB buat apps medsos dg syarat VPN harus di nyalakan,, setiap VPN nyala Internet nya lemot luar biasa malah gak ada koneksi jaringan sama sekali,,, klo mau kasih promo gratis yg bener dong karena internet promo nya gak bisa di pake sama sekali;IM3Ooredoo;-1;-1;-1;-1
"@IM3Ooredoo internet lelet &amp; tidak stabil di daerah sidoarjo, apa mungkin karna cuaca yg sering ada angin kencang?";IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo min, kok pulsa terpotong terus ya, padahal tidak berlangganan layanan apapun, sudah di cek di 185;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo kenapa sih im3 sekarang lemot banget :(\nHhh beli paketan banyak paketan malem ehh tetp aja lemot.;IM3Ooredoo;-1;-1;-1;-1
Kenapa ya pulsa hilang ketika app myIM3 dibuka? Saya gak pernah langganan konten sampah, baru beli nomor baru trus diisi pulsa 50rb lalu buka app myIM3 dan pulsa nya jadi NOL Kenapa ini?;IM3Ooredoo;-1;-1;-1;-1
bulan lalu beli paket unlimited + 7 GB, hari kemarin pulsa habis karena nelpon ke sesama indosat, terinfo dr call center paket ini gak include bebas telpon sesama? Trus bgaiman dgn bukti gmbr di app my im3 ini, tanya kenapa? Kok Gak sesuai,;IM3Ooredoo;-1;-1;-1;-1
LEMOT LEMOT LEMOT @IM3Ooredoo \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo min knpa dilokasinsy ini susah bgt msk k 4G jd terasa lelet bgt.. lokasi kab. tangerang curug;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo kak permisi mau tanya, untuk no im3 saya kenapa tidak ada jaringan ya? Terima kasih;IM3Ooredoo;-1;0;0;0
dari semalem sampe sekarang koneksi internet gak bisa digunain sama sekali, tolong ini dibantu ya @IM3Ooredoo;IM3Ooredoo;-1;0;-1;-1
@IM3Ooredoo Gangguan terus;IM3Ooredoo;-1;-1;-1;-1
Min ini im3 lagi gangguan ya?\nKok sy pake paket unlimited sosmed+7gb lemot sekali @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
Lay. Pengaduan seperti ini resmi tdk ya? Apa harus nominal besar? Kok seperti nya tidak ada pelayanan yg berarti? kl hulunya sudah mantap tp hilir tanpa perubahan jgn mimpi jd yg ke-2.;IM3Ooredoo;-1;-1;-1;-1
Katanya ada pulsa safe, nyatanya kesedot terus pulsa saya #kecewa cc : @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Kapan jaringan di cakung normal kembali? Sudah seminggu nih!;IM3Ooredoo;-1;-1;-1;-1
hei, lekas cek DM. Sebulan ini sudah 2 kali pulsa saya disedot tanpa pemberitahuan.;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Lemot;IM3Ooredoo;-1;-1;-1;-1
Kalo soal jaringan aku pakai jaringan @im3ooredoo krn #4GPlusBanjar makin stabil dan skrng sudah merata. Jadi dimanapun kalian berada selalu bisa internetan dan kalian harus banget coba #4GPlusDimanaMana nya indosat yaaa!! Info lebih lengapnya cek di sini: http://im3ooredoo.com/4gplus ;IM3Ooredoo;1;1;1;1
Hallo, saya mau nanya kenapa ya nomor saya pulsanya sering terpotong padahal saya gk ada nelpon dan sms? Kayak hari ini beli 5k gk ada apa2 tiba2 tepotong jadi 2k. Nomornya 085787594273. Mohon bantuannya?!;IM3Ooredoo;-1;0;-1;-1
@IM3Ooredoo Jaringan indosat disini dari kemaren sampai sekarang menghilang... \ud83e\udd14;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo baru isi 10ribu langsung hilang padahal belum digunakan untuk apapaun, data off. Sering banget..;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo @IndosatCare sialan, masa pulsa gue tiba tiba ilang.;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo min gw beli paket bundling HP+IM3 setahun. Ko paket bundling nya gk masuk2. Udah 3 hari ini;IM3Ooredoo;-1;-1;-1;-1
Hello @IndosatCare @IM3Ooredoo sinyal inet nggak bisa dipakai sama sekali dari tadi pagi pukul 07.00 di daerah Legok, Kabupaten Tangerang ada apa ya? Tolong segera dihandle. Tidak cuma hp saya saja, semua yang pakai isat di kantor mengalami hal serupa.;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo plsa saya trpotong 5000 saat registrasi paket internet 1gb/hari 2500. Tlong diproses 085805585520;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo asik ya min @IndosatCare ambilin pulsa pelanggan diam-diam,,, komplain juga GA pernah ditanggapi??? Maumu apa sih min??;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo min kenapa kartu indosat im3 di android saya hari ini tiba-tiba sinyalnya hilang;IM3Ooredoo;-1;0;-1;-1
Adaa masalah apa ini @IM3Ooredoo kusut begini jaringan internet nya?;IM3Ooredoo;-1;-1;-1;-1
Tolong dong jangan tiba2 potong pulsa, dulu kalau pemakaian data udah maksimal ada pemberitahuannya, sekarang main potong-potong pulsa aja. Kesel aku tuuu T^T;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo tolong dong kak jaringan di bts ngablak kec.cluwak kab.pati di benahi.sinyal 4g nya ilang. @IndosatCare;IM3Ooredoo;-1;-1;-1;-1
Seneng banget kalo ada sinyal #4GPlusDimanaMana #4GPlusPekalongan dari @IM3Ooredoo yang bikin chat lancar, youtuban wus wus, video callan juga makin puas.;IM3Ooredoo;1;1;1;1
"@IM3Ooredoo Jaringan dirumah saya im3 jelek bgt, pulsa sering ketarik SABAR BANGET TUHAN :\""(";IM3Ooredoo;-1;-1;-1;-1
RT @539903c092a44b0: @IM3Ooredoo Sinyal jelek kompain gak ada respon yg jelas...paketan internet unlimitied yoitube tp gak bsa dipke paketa\u2026;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo mas ato mba jaringanya kalo ujan napa suka jelek bgt si;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo saya kecewa sangat dg indosat perihal sinyal .....sebenarnya pada bisa profesional g sih....kaya main2 sama pelanggan...;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo @539903c092a44b0 @IndosatCare Lemot bontang kaltim.;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo @IndosatCare Parah jaringanya lelet area Bontang kaltim.;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Kecewa berlangganan dengan indosat sinyal nya tisak stabil,hujan dikit langsung lemot;IM3Ooredoo;-1;-1;-1;-1
harusnya diproses secara hukum masa lama\u00b2 bikin emosi dan bikin rugi customers;IM3Ooredoo;-1;-1;-1;-1
Berkat @IM3Ooredoo internetan makin lancar & stabil, video call sama keluarga jadi puas. #4GPlusTasikmalaya bebas hambatan. #4GPlusDimanaMana http://im3ooredoo.com/4gplus ;IM3Ooredoo;1;1;1;1
@IM3Ooredoo berharap indosat memperbaiki kualitas jaringan kalo lagi ujan lama begini \ud83d\ude43;IM3Ooredoo;0;0;0;0
@Rahmad_malay91 @IM3Ooredoo Daerah mana ya sama saya juga nih di bogor parah;IM3Ooredoo;-1;-1;-1;-1
Signal 4g gak pernah bisa dipake.Kalau di telp cuma bisa minta maaf n disuruh sabar nunggu doang. @IM3Ooredoo sangat mengecewakan;IM3Ooredoo;-1;-1;-1;-1
@AmmeliaPratiwi @IM3Ooredoo @IndosatCare Iyaaaa gans sama. Paraaah banget m3,nyari untungnya keterlaluan;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo @larukupisan @IndosatCare mana anjirrr gabisa dicek, pembohong. Jangan suka bohongin dong, gua udah sering dibohongin;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo padahal gapernah berlangganan nada sambung, tiba tiba jadi berlangganan. Jgn suka ngambilin pulsa orang dong indosat. Dosaaaaaa;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Sinyal im3 disini dari tadi hilang\nGmn ni?? \ud83d\ude21\ud83d\ude2;IM3Ooredoo;-1;-1;-1;-1
Memang Indosat suka sekali mengambil pulsa orang secara tiba-tiba tanpa kita gunakan apa-apa. Saya sendiri sering sekali kejadian permasalahan pulsa terpotong seperti kamu;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo min ini jaringan m3 lg kenapa ya. Kok gak stabil bgt. Btw sy di way kanan, lampung;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo @IndosatCare Min ini kenapa pulsa saya ilang aja pdhl baru beli kemarin dan masih banyak,mohon direspon. Terima kasih;IM3Ooredoo;-1;-1;-1;-1
"@IM3Ooredoo @im3 Min pulsa saya kok tiba\"" ilang ya pdhl masih baru  beli dan udah ilang aja,mohon direspon. Terima kasih";IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Balikin pulsa gw anjing;IM3Ooredoo;-1;-1;-1;-1
Min, pulsa saya dipotong 2x secara sepihak oleh 97555. mohon ditindaklanjuti pencurian pulsa ini. saya yakin sudah banyak korbannya.;IM3Ooredoo;-1;-1;-1;-1
Barusan pulsa saya hilang 8000 tanpa sebab dan tanpa ada pemberi tahuan apapun, kuota saya juga masih ada. Mohon dijelaskan kemana larinya pulsa saya ?;IM3Ooredoo;-1;-1;-1;-1
Mohon dilakukan pengecekan untuk area Sidoarjo,khususnya daerah kecamatan Wonoayu dan sekitarnya,karena selama 1 bulan ini koneksi internet sangat bermasalah,seminggu bisa,seminggu hilang sama sekali,sampai sekarang;IM3Ooredoo;-1;-1;-1;-1
"Aku suka banget pake @im3ooredoo apalagi jaringannya yang super cepat #4gpluspurwakarta yang sekarang sudah dapat di nikmati oleh banyak orang di seluruh Indonesia.  Nah kalian juga harus coba ya #4Gplusdimanamana indosat ya . http;//im3ooredoo.com/4gplus";IM3Ooredoo;1;1;1;1
@IM3Ooredoo Cara menghilangkan notifikasi pemakaian kuota unlimitednya gimana? Menganggu banget!!!;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo ini kenapa pulsa kesedot terus sih? Gembel bat, padahal kuota masih ada jugaa;IM3Ooredoo;-1;-1;-1;-1
ngga ngerti lagi sama sinyal @IM3Ooredoo di jakarta. iya di jakarta. bukan di lereng gunung merapi;IM3Ooredoo;-1;-1;-1;-1
"kuota utama saya masih ada 7GB, terus mentang"" pemakaian unlimited apps saya udah lewat batas wajar, tarus akses socmed saya jadi lambat gini ? Tolong jelasin dong kenapa gak make kuota utama aja sih";IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo @IndosatCare Lakarsantri RT01 RW01 kec.lakarsantri kel.lakarsantri surabaya. Tiap jam 18:00 - 22:00 sinyal internet parah.;IM3Ooredoo;-1;-1;-1;-1
Cantik kali lah memang warna bunga ini. Secantik warna kuning Indosat @im3ooredoo yang slalu kasih kepuasaan pelanggan nya. #UnlimitedInstagram yang tiap kali kamu on di IG gak bikin kuota sekarat pas asik scroll timeline. Aktifin di *123# yaw. #UnlimitedYoutube #IM3OoredooSquad;IM3Ooredoo;1;1;1;1
@IM3Ooredoo HELOOO BEEN 3DAYSS SINYAL LELET BGT NIH;IM3Ooredoo;-1;-1;-1;-1
@fianrachman14 @ajitrisatmoko @IM3Ooredoo Pulsa gua kemakan 20rb ajg lu;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo pulsa ilang mulu ada tuyulnya kali m3;IM3Ooredoo;-1;-1;-1;-1
saya pakai paket kuota unlimited app dan youtube,tapi kenapa saat kuota utama sudah haaabis malah pulsaa saya yang raip semua,dan setelah itu sudah tidaak bisa buka app karna paket sudah habis bukan seharusnya unlimited;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo susah sinyal udah 2 hari ga bisa diapa2in nih;IM3Ooredoo;-1;-1;-1;-1
sinyal apaan ini njing anjing...liat baik2....klo lo g bisa liat gua sumpahin buta mata lo,anjing GOBLOK;IM3Ooredoo;-1;-1;-1;-1
Habis keluar notif itu sinyal jd ilang.. @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
Min mau kasih saran dong ini sumpah ganggu banget, dikit dikit keluar notif kayak gini.. @IM3Ooredoo https://t.co/cBTkuyRgpP;IM3Ooredoo;-1;-1;-1;-1
Tolong kembalikan pulsa saya....!!! Kuota paket msh ada tapi pulsa terpotong Rp. 100rb lebih no laporan 1-25822547887 melalui 185 Cs. Devi;IM3Ooredoo;-1;-1;-1;-1
@IndosatCare @IM3Ooredoo tiap mensyen or DM gak pernah ditanggapi waeee \ud83d\ude22\ud83d\ude22 pdhl mau tanya masalah perpaketan \u2639;IM3Ooredoo;-1;-1;-1;-1
Walah emang @IM3Ooredoo @IM3OoredooJTG gitu ndri, secara tidak langsung kita di paksa buat beli paket internet, jd pls terpotong, aku ampek gak beli pls, dan lupa ms aktifnya hbs n keblokir kartunya hangus;IM3Ooredoo;-1;-1;-1;-1
Min, ini beneran pulsa saya gabisa balik?? Tolong min, saya merasa dirugikan kalo beneran ngga bisa balik, saya sudah lumayan lama min pakai indosat dan ngga ada tuh kasus2 pulsa terpotong, lah kenapa sekarang sering sekali pulsa saya terpotong—;IM3Ooredoo;-1;-1;-1;-1
"@IndosatCare @IM3Ooredoo gimana nih pulsa ilang tiba\"" 11rb, kronologinya pas cek pulsa tiba\"" pas di cek sisa 0 gada notif apapun";IM3Ooredoo;-1;-1;-1;-1
Nomer 085859592264 Mengalami gangguan sinyal selama 2 hari berturut turut. Kenapa sinyal Indosat semakin tahun semakin jelek.padahal kami ikutan Indosat grup. Mengecewakan sekali.;IM3Ooredoo;-1;-1;-1;-1
Signal dari pagi ancur apalagi mendung. 15 tahun pake nomer ini gak makin bagus makin kacau emosi @IndosatCare  @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
mohon direspon DM saya perihal pulsa tersedot disaat paket internet masih aktif. Karena saya butuh untuk SMS/Telepon biasa. Terima kasih;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo tolong jaringan indosat di pekanbaru tepatnya di arifin ahmad tidak ada koneksi internet;IM3Ooredoo;-1;-1;-1;-1
@ErwinRMDN @ArinaRoseD @IndosatCare @IM3Ooredoo Mengecewakan memang.. Kasus yg sering terjadi pd tmn saya juga;IM3Ooredoo;-1;-1;-1;-1
Knp tiap detik muncul pop up beginian? Tiap muncul gak bisa internetan langsung, 4G nya hilang... Gimana cara biar gak muncul2 lagi? Ganggu sekali;IM3Ooredoo;-1;-1;-1;-1
indosat kamu kok kayak tai udah lemot pulsa tiba2 ilang ntah kemana tai lah bgsdlah @IndosatCare @IM3Ooredoo @IM3OoredooJTG @indosat;IM3Ooredoo;-1;-1;-1;-1
@sidikgabeng @ArinaRoseD @IndosatCare Ganti provider aja gan, jangan pake operator maling @IM3Ooredoo lagi \ud83d\ude06;IM3Ooredoo;-1;-1;-1;-1
@farahdj_ @IM3Ooredoo Biasa kalau boring menunggu internet teman buat tersenyum kala boring melanda;IM3Ooredoo;0;0;0;0
@natdasalsabila @IM3Ooredoo Liburan di mana saja yang penting pake Indosat;IM3Ooredoo;1;1;1;1
@emaronie @IM3Ooredoo Suka ka pake buat WiFi juga Indosat saya Krn susah tulis blog di hape, dan wuzzzz mantap jaringan nya stabil;IM3Ooredoo;1;1;1;1
@rayaputra_ryd @IM3Ooredoo Saya juga senang pake indosat;IM3Ooredoo;1;1;1;1
Kepada @aduanBRTI @kemkominfo @rudiantara_id tolong diselidiki dan ditindak operator @IM3Ooredoo @IndosatCare setiap hari selalu merampok pulsa pelanggan. Udah lama praktik curang @IM3Ooredoo ini dilakukan, dan tidak ada tindakan dari kalian!;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo @IndosatCare bulsit emang banyak alasan ni tim indosat;IM3Ooredoo;-1;-1;-1;-1
@IndosatCare @IM3Ooredoo masalah jaringan di sebagian wilayah jabotabek sampai kapan ya?;IM3Ooredoo;-1;-1;-1;-1
@Wahyaee @IndosatCare @IM3Ooredoo btw temenku yang pake indosat juga banyak yang pulsanya tbtb ilang mba;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo @IndosatCare Apa harus dilaporkan ke YLKI trus viral bru ada perubahan ini udh sangat merugikan konsumen...;IM3Ooredoo;-1;-1;-1;-1
@IndosatCare @IM3Ooredoo  kenapa di stasiun pohgajih selalu No Service, Sat? Bangke deh sat;IM3Ooredoo;-1;-1;-1;-1
tp tetep pulsa ketarik. lama2 indosat saya laporin deh bikin kerugian terus, seolah2 murah dan nyaman. tapi di bohongin;IM3Ooredoo;-1;-1;-1;-1
ini bisa di pidana nggak sih kalo begini, ini namanya penipuan kan? kok gaada apa2 tau2 ketarik, saya pilih langganan biar pulsa aman;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo @IndosatCare Iya dr dlu jg gtu tp msh sama aja;IM3Ooredoo;0;0;0;0
@natdasalsabila @IM3Ooredoo Asal ada jaringan internet lancar, biarpun liburan di rumah juga kubahagia...;IM3Ooredoo;1;1;1;1
@herviana_k @IM3Ooredoo Biarpun di Makassar coret, sinyalnya tetap lancar jaya..;IM3Ooredoo;1;1;1;1
@Mugniar @IM3Ooredoo Saya juga mengandalkan video call kalau rindu sama keluarga. Dan internet cepat mutlak dibutuhkan.;IM3Ooredoo;1;0;0;0
apa tindakan kalian dengan SMS SPAM kaya gini? gw tau kalian jual data ke perusahaan advertise digital yg kerasama dengan kalian, tapi bisa tolong diatur dong, ganggu tau gak;IM3Ooredoo;-1;-1;-1;-1
Tolong balikin pulsa saya min, saya kan udah daftar paketan kok masih diambil pulsa saya. Tak tunggu min;IM3Ooredoo;-1;-1;-1;-1
RT @muhyunan: Pulsa selalu hilang misterius..\nMohon bantuan nya Min\n@IndosatCare @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
Punya smartphone tp gk ada paketan internet sama aja boong. Jadi demi bisa online pake @im3ooredoo yang punya sinyal #4GPlusDimanaMana. Apalagi di sby, sinyal #4GPlusSurabaya bikin streaming dan chatting lancar jaya.;IM3Ooredoo;1;1;1;1
@nengiinaaaa @IM3Ooredoo Asikkk, internet jadi Makin lancar;IM3Ooredoo;1;1;1;1
@damar_daeng @IM3Ooredoo Risau dan galau hilang berkat jaringan lancar dih;IM3Ooredoo;1;1;1;1
@herviana_k @IM3Ooredoo Bisa internetan asik sambil leyeh2 menikmati wiken di rumah;IM3Ooredoo;1;1;1;1
@emaronie @IM3Ooredoo Iya hahaha apalagi kalau pas nonton di yutub;IM3Ooredoo;0;0;0;0
@herviana_k @IM3Ooredoo Saya akses yutub untuk tutorial craft sama video anak2, jadi lancar berkat #4GPlusMakassar;IM3Ooredoo;1;1;1;1
@natdasalsabila @IM3Ooredoo Bisa bersantai di rumah sambil internetan;IM3Ooredoo;1;1;1;1
@IM3Ooredoo Pulsa gua kesedot teruuuuuuss. Ngdm kagak di respon jadi gua musti gimana? Aneh ni provider;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo lo kaya gw miskin,kemari 1 hari brapa masuk hrianya min makan pulsa konsumen?\nmungkin tradisi im3 makan pulsa melulu ea;IM3Ooredoo;-1;-1;-1;-1
RT @muhyunan: Pulsa selalu hilang misterius..\nMohon bantuan nya Min\n@IndosatCare @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
@IM3Ooredoo Mention aja ke @aduanBRTI atau @YLKI_ID, siapa tau bisa bantu;IM3Ooredoo;0;0;0;0
Pulsa selalu hilang misterius..\nMohon bantuan nya Min\n@IndosatCare @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
"Klo sinyal jelek pasti alesanya ""PEMELIHARAAN"" tp gak ada prospek perubahan sinyal jd lebih baik....dr thn tahun kmren tlpn CS indosat alesannya msh PEMELIHARAAN yg gak kelar2...bertahun pke indosat bkn makin baik malah makin buruk...tak ada solusi walapun sudah tlnp CS...KECEWA";IM3Ooredoo;-1;-1;-1;-1
Sinyal jelek kompain gak ada respon yg jelas...paketan internet unlimitied yoitube tp gak bsa dipke paketan gak jelas...makin parah;IM3Ooredoo;-1;-1;-1;-1
"Kampret lah ni kartu perdana sialan diem"" main sedot pulsa aja seenaknya dikira beli pulsa pake daun apa gahabis pikir. dah gtu komplain tanggepan nya lama bat lagi, hampir semua mengeluhkan ini";IM3Ooredoo;-1;-1;-1;-1
Kenapa berkali kali pulsa saya diambil hingga menjadi 0 rupiah. Padahal saya baru isi dan baru membuat paket yellow harian 1 kali seharga 2000 rupiah. Mohon penyelesaiannya dengan baik. Kembalikan pulsa saya;IM3Ooredoo;-1;-1;-1;-1
Paling sedih klo udh pulang kampung, nasib sial harus menghadapi jaringan yg kaya gini ayolah @IndosatCare @IM3Ooredoo kapan ni di perkampungan jaringan jd 4G ? Ini masih d pulau jawa loh;IM3Ooredoo;-1;-1;-1;-1
"RT @_nanie_: Ga perlu bete kalau weekend di rumah, sekarang jaringan #4GplusMakassar makin stabil &amp; merata. Berkat 4Gplus @im3ooredoo yg pu\u2026";IM3Ooredoo;1;1;1;1
@_nanie_ @IM3Ooredoo Lancar ya mba,,, mikin nyaman deh klo jaringan nya lancar jaya;IM3Ooredoo;1;1;1;1
Makasih manteman Ig yang udah nememin aku saat mati gaya karena air mati. Makasih juga @IM3Ooredoo karena #UnlimitedInstagram jadi nggak khawatir kuota ikutan mati demi menanggulangi mati gaya.;IM3Ooredoo;1;1;1;1
Mohon dibantu pak @DJPPIKominfo @rudiantara_id @jokowi indosat ini sangat merugikan customer krn sering nyedot pulsa ga jelas, zhalim kalian @IndosatCare @IM3Ooredoo;IM3Ooredoo;-1;-1;-1;-1
Keluhan sudah banyak, tolong diperhatikan kinerja @IndosatCare @IM3Ooredoo ini pak @DJPPIKominfo;IM3Ooredoo;-1;-1;-1;-1
